CNES;Estabelecimento de Saúde;Total de doses Aplicadas Bivalentes
2173069; ESF BOM PASTOR;388
6163319; PSF ANTONIO BATISTA PEREIRA;388
9288279; AMIGOS DA SAUDE 3 COHAB;388
2118130; UNIDADE BASICA DE SAUDE ZACARIAS CORREA DE OLIVEIRA;388
2466414; UNIDADE DE SAUDE DA FAMILIA MARIA MADALENA ASTORI GOBBI;388
2038862; USF DR ERNESTO GAION;388
3355519; UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO;388
3913910; POSTO DE SAUDE VILA GAUCHA;388
3088863; ESF 02 PROGRESSO;388
2254271; UNIDADE BASICA DE SAUDE GLORIA;388
2767155; ESF JARDIM ITAPUA;388
2621991; CENTRO DE SAUDE DE PIRAQUARA;387
7308892; CENTRO DE SAUDE ESPERANCA;387
7426534; USF 06 EDITE MARIA MIRANDA;387
2725495; UBSF MANOEL LUIS SOBRINHO;387
6447457; UNIDADE DE SAUDE DA FAMILIA BEIJA FLOR;387
6703194; USF TUPANANCI;387
2344874; USF DE SAPUCAIA II E III;387
9323821; PSF JOSE QUEIROZ;387
4024818; USF VALDIR NERYS DE OLIVEIRA;387
2414686; UNIDADE PSF ALIPIO RODRIGUES MOTA;387
4142292; UNIDADE DE SAUDE DA FAMILIA DAIANE OLIVEIRA MOTA;387
2497972; UNIDADE DE SAUDE DA FAMILIA MISSAO DO SAHY;387
26972; MATERNIDADE ODETE VALADARES;387
2152185; UBSF MARTINESIA;387
2041804; UNIDADE DE ESF IPORANGA JUQUIA;387
6729266; ESF VII BARRA FUNDA;387
7725957; ESF JARDIM PRIMAVERA;387
2727412; CENTRO DE SAUDE DE PRADO FERREIRA;387
3402266; UNIDADE DE SAUDE CONJUNTO ITAPIRA;387
2245329; UNIDADE DE SAUDE BARRACAO;387
2223546; HOSPITAL POMPEIA;387
3063097; ESF SIMON BOLIVAR V;387
6847838; UBS MARIA RIBAMAR CARVALHO SANTOS;386
2455455; U B SAUDE DA FAMILIA PINDOVAL;386
9342192; UNIDADE BASICA DE SAUDE DO PITANGUEIRAS;386
2479532; POSTO DE SAUDE VEREADOR JOSE REINALDO;386
8002614; UNIDADE BASICA DE SAUDE CENTRO SEDE III;386
2481138; UAPS IRAPUA;386
2380900; CENTRO DE SAUDE JULIA DE PAIVA NOBRE;386
2380684; UBS VEREADOR DOLFO NORONHA MALHADA VERMELHA;386
2635267; EAP FEIRA NOVA I;386
3665399; PSF CHA DE AREIAS;386
6369456; USF MARIA LIBANIA DE JESUS;386
9502688; UNIDADE DE SAUDE DA FAMILIA LAURA SALVADOR;386
2466902; UBS NOVO PARAISO;386
2288443; USF FAZENDA DA BARRA II;386
3367002; UBS ALCIDES PEREIRA CAMARA BARRA DO ITABAPOANA;386
2688042; ESF AGUA COMPRIDA;386
5355710; USF SUECIA;386
2736012; UNIDADE DE SAUDE CENTRAL;386
2511835; UBSF JARDIM SOFIA;386
7364016; UNIDADE DE SAUDE DA FAMILIA SANTA ISABEL HUMBERTO CUNHA;385
2444062; UNIDADE BASICA DE SAUDE IRMA DULCE;385
3573818; HENRIQUE MOTA NETO;385
7212976; UNIDADE BASICA DE SAUDE DE CAIPIRA;385
2664593; UBS ANTONIO IVAN MARQUES;385
2610752; POSTO DE SAUDE DE UMBUZEIRO;385
2409100; USF QUINTAS;385
3825205; PSF POSTO DE SAUDE DE COBE;385
2315009; UBS MILTON DEMERY;385
5294371; ESF II CARAIBEIRAS;385
4028686; UNIDADE DE SAUDE DA FAMILIA DE SAQUAIRA;385
3946649; USF JOAO PAULO II;385
2644908; USF PARAFUSO;385
2520079; USF JOSE AUGUSTO ALMEIDA ALVES;385
3243834; UNIDADE BASICA DE SAUDE CAPIM CHEIROSO;385
2763478; USF DR LUCAS DE AZEVEDO;385
5793068; UNIDADE BASICA SAUDE DA FAMILIA JARDIM DAS ROSEIRAS;385
7237480; JUATUBA UBS CENTRO;385
7092156; ESF SANTA TEREZINHA;385
9332065; PSF CENTRO;385
3690113; UNIDADE SAUDE DA FAMILIA SAO SEBASTIAO UNIAO VALE DO SOL;385
3092887; UNIDADE BASICA DE SAUDE DA FAMILIA SAO JOSE MISTA;385
2267683; PSF FLORESTA;385
3880966; HOSPITAL DAS CLINICAS DE BAURU HCB;385
3139050; HOSPITAL DR LEO ORSI BERNARDES ITAPETININGA;385
2786435; HCSVP HOSPITAL SAO VICENTE;385
2028441; CENTRO DE SAUDE DE MARIAPOLIS;385
2090961; HOSPITAL CARLOS FERNANDO MALZONI MATAO;385
6254888; UNIDADE SAUDE DA FAMILIA 1 DE MAIO PIRACICABA;385
2783576; USF VILA ALTA;385
2948176; POSTO DE SAUDE BELA VISTA;385
2300699; UNIDADE BASICA DE SAUDE NOVO MUNDO;385
7442696; UNIDADE DE SAUDE PRAIA DO BARCO;385
2254255; UNIDADE BASICA DE SAUDE SULINA;385
2397196; UNIDADE DE SAUDE DA FAMILIA SANTO ANTONIO 02;385
280968; ESF ALFREDO DE CASTRO;385
2667738; UBS RAIMUNDO VIANA DIAS;384
2609584; PSF DO ANGICO BRANCO;384
7432445; UNIDADE BASICA DE SAUDE DE VAZANTES;384
2726270; U B S DA FAMILIA DA RODOVIARIA RAIMUNDO NOGUEIRA BEVILAQUA;384
5378923; USF MARIA BARRETO DE MENEZES;384
2770652; USF QUIDE;384
2134160; POLICLINICA MUNICIPAL AFONSINA NUNES DE ARAUJO;384
5646464; PSF PLANALTO;384
2206188; ESF BAIRRO AMERICO SILVA II DE LAGOA DA PRATA;384
2499517; NAPS IDALECIO SOSSAI SOORETAMA;384
2704307; POSTO DE SAUDE SAO PEDRO PSF;384
2751135; UBS II JULIANA RODRIGUES SIMOES LIMA;384
2040247; ESF VI VILA NOVA;384
3018466; PENITENCIARIA FEMININA STA MARIA EUFRASIA PELLITIER;384
6672760; UAPSF DE BOM SUCESSO DO SUL;384
2743310; ESF VILA COLIBRI;384
2586045; UNIDADE DE SAUDE BELO HORIZONTE;384
2754398; NIS II MIRADOR;384
2753405; UNIDADE DE SAUDE ACUNGUI;384
9397205; UAPSF UNIDADE DE ATENCAO PRIMARIA DE SAUDE DA FAMILIA;384
4061098; UNIDADE DE ESF BENEMERITA ANA ZILDA RUTHES;384
6876811; POSTO DE SAUDE DO BOQUEIRAO;383
6423108; UAPS PAULO FERREIRA CRISOSTOMO;383
9752102; UNIDADE BASICA DE SAUDE LUIZA FERREIRA DE LIMA;383
2321599; ESF UBS VII AILTON PORTO DOS SANTOS;383
2635348; ESF ALTO BOA VISTA I;383
5740576; UBSF VILA SAO JOSE SAO GERALDO;383
3908224; PSF MOCOS;383
7852800; UBS TAPERA;383
7081650; UNIDADE DE SAUDE DA FAMILIA TANQUE DO MARQUES;383
2510448; USF DE ENCARNACAO;383
6614361; UNIDADE DE SAUDE DA FAMILIA SOL NASCENTE;383
6497381; ESF VITORIA;383
2122731; POSTO DE SAUDE FERNANDO LOBO;383
2133121; PSF SAO JUDAS TADEU DE ARCOS;383
2170116; UNIDADE BASICA DE SAUDE AIMEE CANCADO COUTO;383
5995191; CLINICA DA FAMILIA DR JARDEL DO AMARAL;383
6781586; PSF II DOUTOR EDWIN BENEDITO MONTENEGRO;383
2024454; USF SYDNEI FERREIRA DA COSTA NOSSO TETO;383
2038390; UBS VEREADOR ARI FERREIRA DA SILVA;383
7240805; SAE SERVICO DE ATENDIMENTO DE ESPECIALIDADES;383
5457548; UBS LAJOTA;383
9279849; NUCLEO DO PROGRAMA DE SAUDE DA FAMILIA CONTINENTAL;383
2568985; UBS MARIA ODILIA TROMBINI;383
6633749; ESF VEREADOR AUGUSTO CESAR VIANA;383
2242877; UNIDADE BASICA DE SAUDE COHAB PSF;383
2236834; UBS SOBOPA;383
5777321; ESF RITA GUARDINI PACHECO;383
2339196; HOSPITAL ESTADUAL DA MULHER DR JURANDIR DO NASCIMENTO HEMU;383
3940713; UNIDADE BASICA DE SAUDE PEDRO FIGUEIREDO DE SOUZA;382
7401426; UBS GABRIEL VITOR RIOS MACHADO;382
2020726; PMP UNIDADE BASICA DE SAUDE DE PRACUUBA;382
2467690; UBS MARIA DOS REIS RODRIGUES;382
2451476; UNIDADE DE SAUDE DA FAMILIA CORDEIRO;382
2367009; USF 04 PEDRO ALVES DE ARAUJO;382
2723344; UNIDADE BASICA DE SAUDE ELIAS VIEIRA LINS;382
2373645; POSTO DE SAUDE DE ANTONIO DIOGO;382
2327635; UBS FELIPE VASCONCELOS BARREIRO;382
2608235; UNIDADE DE SAUDE DA FAMILIA PSF III DO TRIBOFE;382
2341395; CENTRO DE SAUDE DE NATUBA;382
2714752; UNIDADE BASICA DE SAUDE ELIAS ALFREDO DOS SANTOS;382
2005921; IV CENTRO DE SAUDE;382
2720914; UNIDADE DE SAUDE DA FAMILIA MUMBACA;382
2388359; UNIDADE DE SAUDE DA FAMILIA NOSSA SENHORA DAS GRACAS;382
3469158; USF DO ALECRIM MIUDO;382
4081; MATERNIDADE MARIA DA CONCEICAO DE JESUS;382
7779658; UNIDADE DE SAUDE DA FAMILIA MAMEDIO PEREIRA DE SOUZA;382
6288812; ESF QUADRA 3 SELVIRA MARIA XAVIER;382
2199777; CENTRO DE SAUDE MARIA SEBASTIANA DE QUEIROZ;382
6052576; POSTO DE SAUDE GILBERTO MESSIAS FONSECA;382
2166496; ESF FRANCISCO FERREIRA DE REZENDE;382
2747677; PSF CLOTILDE ABRAO QUARESMA;382
2057719; C S III DR RICARDO FRANKLIN DE MELLO;382
2035618; UNIDADE DE SAUDE DA FAMILIA BAIRRO CACADOR;382
2746751; USF PAIOL DO MEIO;382
2036576; PAMO SAO PEDRO;382
7586639; UBS PRESIDIO REGIONAL DE CAXIAS DO SUL PRCS;382
2224208; POSTO DE SAUDE GLORIA;382
9036253; UNIDADE BASICA DE SAUDE CIDADE ALTA;382
2330202; UNIDADE DE SAUDE DA FAMILIA BOA ESPERANCA;381
2365146; HOSPITAL REGIONAL TIBERIO NUNES;381
2479095; IPIRANGA UAPS ADILIA MARIA DE LIMA;381
5325129; UNIDADE BASICA DE SAUDE SETOR B;381
7384262; UNIDADE BASICA DE SAUDE INDIGENA QUITERIANOPOLIS;381
3545059; UNIDADE DE SAUDE DA FAMILIA VILA SOCIAL;381
3903532; UNIDADE DE SAUDE DA FAMILIA DA TAPERA;381
7610947; USF VALE OURO;381
6908748; USF AILTON SOUZA PEREIRA;381
7509553; USF RAIMUNDO AGRIPINO SUSSUARANA;381
3639959; PSF CENTRO;381
2487659; USF DE SAO SEBASTIAO;381
2120038; UNIDADE DE SAUDE DA FAMILIA SAO PEDRO;381
2142112; UNIDADE BASICA DE SAUDE DE ARANTINA;381
2776367; UNIDADE BASICA DE SAUDE CONGONHAL;381
3810437; ESF BAIRRO N SRA FATIMA;381
6381995; UNIDADE BASICA DE SAUDE OTAVIO MAFIA GOMES;381
2122944; UBS DR MARIO INACIO CARNEIRO;381
2749327; PAMO BELEM;381
2069954; UBS DO SERTAO DA QUINA UBATUBA;381
7048009; UNIDADE BASICA DE SAUDE NEUSA ANGELI;381
2672189; UNIDADE MUNICIPAL DE SAUDE DA FAMILIA POMERANOS;381
2230852; UNIDADE BASICA DE SAUDE RINCAO NH;381
2017547; UNIDADE DE SAUDE DA FAMILIA ESF PE JORGE ALBERTINI;380
7169345; U S F DE VITORIA DO XINGU I;380
2486938; UNIDADE BASICA DE SAUDE DE CAMPOS LINDOS;380
2460203; CENTRO DE SAUDE DO BAIRRO JUCARAL;380
2717654; UBS NOVO JUAZEIRO;380
8004803; UBS FREI DAMIAO;380
6685536; UNIDADE BASICA DE SAUDE TEREZA CRISTINA LISBOA;380
3299759; E S F AS MARIAS;380
2713829; USF CAETES I;380
6439381; POSTO DE SAUDE INDIGENA ALDEIA BAIXA DA ALEXANDRA;380
2505274; USF HERCULANO FARIAS;380
6735177; USF ANTONIA ZELIA XIV;380
2627140; ESF DR LAERT A RABELO PORTO DE SAUIPE;380
3993590; USF DO FRANCISCO PINTO;380
3433005; UNIDADE DE SAUDE DA FAMILIA PROFESSOR MAGALHAES NETO;380
2301237; PSF NOVA AMERICA;380
7097301; PRESIDIO DE GOVERNADOR VALADARES;380
2051885; CENTRO DE SAUDE DE ALVARES FLORENCE;380
2070235; UBS II SEGISFREDO MAMEDE PINTO LOURDES;380
2088177; UBS JARDIM PLANALTO MOGI MIRIM;380
2246368; UNIDADE BASICA DE SAUDE DO MUNICIPIO DE COXILHA;380
2615878; UNIDADE SAUDE DA FAMILIA DA PICARREIRA;379
2677660; POSTO DE SAUDE DE CACAUAL;379
5064325; UBS DE MUTIRAO;379
2778157; UBS HELVIDIO DE HOLANDA BARROS;379
2650983; UBS COLIBRI;379
2481324; UBSF JENIPAPEIRO;379
2425726; USF XII FAZENDA NOVA;379
2552205; POSTO DE SAUDE DAVI CARLOS DOS SANTOS;379
2473550; E S F CAJAZEIRAS;379
5870046; ESF POCO VERDE;379
2712032; HOSPITAL REGIONAL DE LIMOEIRO JOSE FERNANDES SALSA;379
2345293; USF JARDIM FRAGOSO BEIRA RIO I E II;379
3997103; USF DO PANORAMA I;379
2758997; POSTO DE SAUDE DE DOLEARINA;379
2109824; UAPS NEYLER MARIANE SILVA CARVALHO;379
7760000; USF LARANJEIRAS II;379
7868766; USF BOM VIVER PADRE NORBERTO MASSARU KONDO;379
2072467; UNIDADE SAUDE DA FAMILIA DR OSMAR DA CONCEICAO;379
2684675; POSTO DE SAUDE ALPHAVILLE;379
2730758; UNIDADE BASICA DE SAUDE DE CAFEARA;379
2772337; C S DE ESPIGAO ALTO DO IGUACU;379
2305461; PSF URUSSANGUINHA;379
2253038; UBS LEOCADIA;379
2808641; HOSPITAL MUNICIPAL EXPEDITO GONCALVES FERREIRA;378
3028607; POSTO SAUDE DA FAMILIA DO TABOM;378
2468808; UNIDADE DE SAUDE DA FAMILIA MANOEL PEDRO PIRES FILHO;378
2449390; USF VAZANTINHA;378
7670605; UNIDADE BASICA DE SAUDE DA FORQUILHA;378
2481707; UNIDADE BASICA DE SAUDE FRANCISCA SANDRA ASSUNCAO LIMA;378
2425963; UBS VILA FATIMA PADRE SILVINO;378
2374757; HOSPITAL MUNICIPAL DE GOIANINHA;378
2334615; UBS SAO JOSE DR MILTON DE MOURA RESENDE;378
2719584; CENTRO DE SAUDE DR HUMBERTO GOMES DE MELO;378
2412683; UBS DR JOAO DIONISIO COTRIM;378
2800756; VIGILANCIA EM SAUDE;378
2509237; UNIDADE BASICA DE SAUDE DA FAMILIA SANTA RITA;378
2214229; UNIDADE BASICA DE SAUDE SAO BENEDITO;378
6414354; UBS ANDRE FERNANDES DE SOUZA;378
2794241; CENTRO DE SAUDE AGOSTINHO ABREU;378
7916477; ESF BELA VISTA;378
2101467; UNIDADE BASICA DE SAUDE ZONA RURAL;378
2100541; UNIDADE BASICA DE SAUDE NOSSA SENHORA DE FATIMA;378
2169525; UNIDADE DE SAUDE LUIZ GONZAGA DE ALMEIDA;378
2296136; CLINICA DE SAUDE DA FAMILIA DO VALE DAS PEDRINHAS;378
2288559; USF FUMACA;378
9414657; UBS MARIO COVAS;378
2066602; USF ARCADAS;378
2046423; NUCLEO DO PROGRAMA DE SAUDE DA FAMILIA SAO GONCALO;378
6957293; UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA UAPSF;378
2577488; CENTRO DE SAUDE SAO JERONIMO;378
2490900; UNIDADE SANITARIA VICE KING;378
2299577; POSTO DE SAUDE CENTRAL DE TIMBE DO SUL;378
3767191; UNIDADE SAUDE DA FAMILIA JOAO CORREIA LIMA;377
2650770; UBS CENTRO;377
2563231; UNIDADE BASICA DE SAUDE QUIXARIU;377
6803709; UNIDADE BASICA DE SAUDE DE BARCELONA;377
6290604; UBS ARLINDO BENEDITO DE SENA;377
6818633; USF DR CLECIO XAVIER;377
3962172; UBS 010 AGENOR SOUZA LIMA;377
3522474; UBS INDIGENA;377
2509784; U S F IBITIRA I;377
2653249; UNIDADE DE VIGILANCIA EPDEMIOLOGICA;377
2183501; UBS DIVINA TOMASIA ROSARIO;377
2218216; PSF CHAPADA;377
7808917; UBS DR MILTON DE ANDRADE HORTA;377
5977312; UNIDADE BASICA DE SAUDE ALVIM ALVARES DA SILVA;377
2278472; UNIDADE DE SAUDE DA FAMILIA DA BARBUDA;377
9477373; HOSPITAL UNIMED;377
2076918; CENTRO DE SAUDE III DR FRANCISCO ANTONIO MARTINS;377
3284530; ESF MARTIN VOLLES I;377
3666891; ESF DE CARLI;377
2674912; UNIDADE SAUDE DA FAMILIA DE AUGUSTO CORREA;376
2676095; ESF SAO PEDRO;376
2486741; UNIDADE DE SAUDE DA F WALDEMAR CARLOS DE FRANCA TAGUATINGA;376
4011228; POSTO DE SAUDE DE MONTE PIO;376
6598110; POSTO DE SAUDE DO BOM NOME;376
2475405; UNIDADE BASICA DE SAUDE DO SAGI;376
8014604; UBS ISAU BARBOZA;376
6810667; UNIDADE BASICA DE SAUDE DE LAGOA DE VELHOS;376
2348160; PSF ESCOLA AGROTECNICA;376
2315394; UBS SERRO AZUL;376
2704129; PSF VIRGEM DOS POBRES;376
3752828; PSF ANTONIO BARROS;376
2119854; UNIDADE BASICA DE SAUDE E ESF SAUDE EM ACAO DE FELISBURGO;376
2215152; PSF URBANO D FRANCISCA TOSCANO CARDOSO;376
2134667; PSF CENTRAL SABINOPOLIS;376
2483874; UNIDADE DE SAUDE DA FAMILIA DE ITAUNAS;376
6230474; ESF SANTA CRUZ;376
2666294; PSF JARDIM DA COLINA;376
18961; UNIDADE DE SAUDE MALHADA;376
937355; UBS JARDIM FILADELFIA;376
19518; CS SAPE;376
2804514; ESTRATEGIA SAUDE DA FAMILIA JAIME MEDEIROS;376
9281304; ESF CONJUNTO SAO JOSE II;376
2381850; CENTRO DE SAUDE DE TEREZOPOLIS DE GOIAS;376
2478587; UNIDADE BASICA DE SAUDE LAGOA GRANDE;375
2481359; UBSF PRAINHA;375
2552000; POSTO DE SAUDE MARIA JOSE RODRIGUES;375
2410702; UBS CINCO BOCAS;375
7350066; CENTRO DE SAUDE MANOEL VIEIRA;375
2633965; UBS POCO DO BOI USF;375
2349396; U S F JATOBA 2;375
2315475; UBS NOVA PALMARES;375
3719014; USF DO SANTO ANTONIO;375
2771527; UNIDADE DE SAUDE DA FAMILIA ADERCIO NOVAIS;375
2497921; UNIDADE DE SAUDE FAMILIA QUILOMBOLA NOSSA SENHORA DE FATIMA;375
5923239; UNIDADE DE SAUDE DA FAMILIA DA GRACA;375
2794535; CENTRO DE SAUDE VILA CARNEIRO;375
2484595; UNIDADE SAUDE DA FAMILIA DE SAO JOSE;375
2042614; USF TRES PONTES;375
2090481; UNIDADE BASICA DE SAUDE DE EMBAUBA;375
9840559; USF PADEIROS;375
7531168; UNIDADE DE SAUDE DA FAMILIA MONTE LIBANO II PIRACICABA;375
9089330; PENITENCIARIA FEMININA II DE TREMEMBE;375
6269354; PSF SEBALDO KUNZ;375
2537788; HOSPITAL REGIONAL DO OESTE;375
2512467; ESTRATEGIA DE SAUDE DA FAMILIA BARRACAO I;375
4067274; PREF MUN S BORJA SMSUSF 09;375
2476681; CENTRO DE SAUDE NOVO PARAISO;374
2021188; PMM U B S INFRAERO II;374
2460033; CENTRO DE SAUDE SECO DAS MULATAS;374
5953480; UBS MUNDICO NASCIMENTO PONTO DA NEGA;374
2552159; POSTO DE SAUDE MARIA DE LOURDES FREITAS COSTA;374
3508560; UNIDADE DE SAUDE DA FAMILIA DO CENTRO SOCIAL URBANO;374
2637073; UNIDADE DE SAUDE DA FAMILIA NOVA VIDA;374
132322; CENTRAL DE ABASTECIMENTO DE IMUNOBIOLOGICOS DE ITAMBE;374
2713659; UBS ORATORIO;374
6799132; SECRETARIA DE SAUDE DE SANTA MARIA DA VITORIA;374
2520052; USF DONA VIVI;374
7103573; PSF VILA DOS OPERARIOS;374
2709570; ESF RURAL;374
6598854; PSF IRMA GERTRUDES;374
2115964; UBS CESAR RODRIGUES;374
6232221; ESF LIDICE MODULO I;374
3403939; ESF PARQUE DOS ESTADOS II;374
2730340; UNIDADE BASICA DE SAUDE DR WILSON COSTA FUNFAS;374
7271239; UNIDADE DE SAUDE SANTA LUZIA;374
4058720; UNIDADE BASICA DE SAUDE BRASILIA;374
10200; SESAU USF DR HIROSE ADANIA BONANCA;374
2817047; PSF JARDIM MANGUEIRAS;374
2382261; CENTRO DE SAUDE DE SAO JOAO DA PARAUNA;374
3521532; UNIDADE DE SAUDE DA FAMILIA UNIAO BANDEIRANTES;373
2806711; UNIDADE MISTA DE SAUDE JOSE IVALDO DE SOUZA;373
7176309; SECRETARIA MUNICIPAL DE SAUDE DE JURUA;373
2674831; UNIDADE SAUDE DA FAMILIA BUCU;373
2452170; E S F DO BAIRRO MANGUEIRA 15 54;373
2367076; PS COQUEIRO;373
2663945; UNIDADE DE SAUDE DA FAMILIA VICENCIA GARRIDO;373
2561867; UNIDADE BASICA DE SAUDE COLONOS;373
2470519; UBS CALIXTO MIDLEJ;373
9193944; USF SIBERIA MACIEL;373
3049140; UNIDADE DE SAUDE DA FAMILIA SEDE I;373
2520192; USF DE SANTO ESTEVAO;373
2118408; ESF SANTA EFIGENIA;373
3038505; PSF ZONA RURAL I ITAJUBA;373
299618; CENTRAL DE ARMAZENAGEM E DISTRIBUICAO DE IMUNOBIOLOGICOS;373
9132988; ESF RODOLFO;373
2296233; UNIDADE DE SAUDE DA FAMILIA BAIRRO SAO JOSE;373
2024144; UNIDADE DE SAUDE DA FAMILIA CIDADE NOVA PINDAMONHANGABA;373
136646; UBS GEILIANDREWS ANTENOR CAMPANERUTTI ATLANTICO;373
9375244; UBS VILA BIGON;373
2663104; UNIDADE SANITARIA CENTRO;373
2251213; UNIDADE SANITARIA DE ARVOREZINHA;373
2700964; ESTRATEGIA SAUDE DA FAMILIA DIOGO MACHADO DA FONSECA;373
2244578; UNIDADE SANITARIA CASCA;373
2707780; CENTRO DE SAUDE DO CHUI;373
10499; HRT HOSPITAL REGIONAL DE TAGUATINGA;373
7730438; UBS RAIMUNDO MOURA;372
2314800; SMS PARNAIBA;372
2371928; UNIDADE DE SAUDE DA FAMILIA EUFRAZINA PINHEIRO COSTA;372
2591693; UNIDADE DE SAUDE DA FAMILIA PSF I AGRIPINO DA COSTA FRAZAO;372
2348519; USF POVOADO DE BORBOREMA;372
2009420; CENTRO DE SAUDE DE JAPARATINGA;372
128147; CENTRAL DE REFERENCIA DE IMUNOBIOLOGICOS ESPECIAIS CRIE;372
4025938; UNIDADE SAUDE DA FAMILIA SILVINO PIRES;372
2520621; USF JOSE RIBEIRO;372
3639932; PSF VILA VARGAS;372
2204967; CENTRO DE SAUDE PSF ELMA MECHINO SAKSIDA;372
2104725; UNIDADE DE SAUDE DA FAMILIA CENTRAL;372
2499398; UNIDADE ESF CHUMBADO;372
2266997; UNIDADE DE SAUDE DA FAMILIA NELSON GAMA SANTANESIA;372
2056275; UBS JARDIM SAO PAULO ITARARE SP;372
7517653; UNIDADE DE SAUDE ANTONIO CAETANO DE SOUZA;372
6401864; UBS DR ALCIDES PERNOMIAM JARDIM UNIVERSIDADE;372
2577593; POSTO DE SAUDE VILA SANTA RITA;372
2377179; POSTO DE SAUDE DE VIDAL RAMOS;372
7138520; UNIDADE BASICA DE SAUDE JARDIM PETROPOLIS;372
2316897; USF DO BAIRRO BELA VISTA CENTRO;371
7525192; UNIDADE BASICA DE SAUDE DE CAJUEIRO DA MALHADA;371
2334860; USF JOAO ROBERTO B DE SOUZA;371
6856020; ESF IPIRANGA II;371
2771462; UNIDADE DE SAUDE DA FAMILIA SEDE II;371
3556360; UBS DR DEILSON RODRIGUES DA SILVA;371
6449581; USF MARCOS ANTONIO DE SOUZA ANDRADE SEDE;371
2772051; UNIDADE DE SAUDE DA FAMILIA GASTAO PEDREIRA;371
7048491; UNIDADE BASICA DE SAUDE SAO JOAO;371
2290278; CLINICA DE SAUDE DA FAMILIA DE VILA OLIMPIA;371
3166031; E S F DR GEROLINO JOSE DE SOUZA;371
2785145; PACS POUSO ALEGRE JAGUARI E CAFUNDO;371
5480000; POLO BASE FILADELFIA;370
5077265; UNIDADE BASICA DE SAUDE D MARIA DE LOURDES AZEVEDO DOS SANT;370
5070686; USF SAO CRISTOVAO;370
2367157; UBS DE REGENERACAO;370
2368234; CS DE SANTA CRUZ DOS MILAGRES PSF;370
2693712; POSTO DE SAUDE VALDEMAR RODRIGUES DA SILVEIRA;370
2348101; POSTO MEDICO DE TIBIRI;370
7688997; USF NOSSA SENHORA DE FATIMA II;370
2703734; USF CAROALINA;370
7616058; UBS SEDE II DR ARLETE SANTOS MONTINO;370
2400979; UNIDADE DE SAUDE DA FAMILIA DE POCO DE FORA;370
2122766; ESF AFONSO DIAS;370
2122855; ESF GOIABAL;370
7048505; UNIDADE BASICA DE SAUDE BATIEIRO;370
2776596; UNIDADE DE SAUDE FAMILIA VANGUARDA ESPERA FELIZ;370
2105462; UAPS FLORISVAL DOS SANTOS;370
5977339; UNIDADE BASICA DE SAUDE MANOEL JACY TORQUATO;370
7056532; ESF VALDIVINA FERREIRA DE MEIRELES FERRAZ I;370
2142546; POSTO MUNICIPAL DE SAUDE PAINS;370
2485966; HOSPITAL MUNICIPAL MATERNO INFANTIL;370
2688352; UBS ARARA DOS MORI;370
3339319; ESF CACHOEIRA;370
2012723; UNIDADE BASICA DE SAUDE DR GUERRA;369
2621509; ESF DO BAIRRO DA COHAB;369
7148690; UBASF IRMA MARTA MOURA;369
2610957; UNIDADE BASICA DE SAUDE LADEIRA;369
5498457; UNIDADE MISTA DE SAUDE BEATRIZ RODRIGUEZ DA SILVEIRA;369
3953165; UNIDADE BASICA DE SAUDE PSF II;369
6167411; CENTRAL MUNICIPAL DE REDE DE FRIOS DE ITAIBA;369
3366200; USF DO HOMERO FIGUEIREDO;369
6352960; UNIDADE DE SAUDE DA FAMILIA RAIMUNDA DE PALIM;369
4030206; PROGRAMA DE SAUDE DA FAMILIA;369
2218178; PSF REGIONAL VII A;369
7067143; ESF EDIL SANTOS HANDAN;369
6622623; UNIDADE DE ATENCAO PRIMARIA A SAUDE SCHIAVON;369
9282807; CENTRO MUNICIPAL DE IMUNIZACAO;369
7767668; UBS JARDIM PARAISO;369
2036827; UNIDADE DO PSF II VILA ROSA BURI SP;369
5427851; USF VILA DOS COMERCIARIOS PSF;369
2047926; PSF BAIRRO JARDIM DA SERRA TIETE SP;369
2586037; UNIDADE DE SAUDE NAZARE;369
2702320; UNIDADE BASICA DE SAUDE LINDOIA DO SUL;369
6622739; ESTRATEGIA SAUDE DA FAMILIA UNIAO;369
2246384; UNIDADE DE SAUDE DA FAMILIA DE IBIRAPUITA;369
9776451; UNIDADE DE SAUDE DR CUSTODIO MOTTA FREITAS;369
3144666; UBS 17 JARDIM MORUMBI PLANALTINA;369
7823762; UNIDADE SAUDE DA FAMILIA DE ITABOCA;368
7290497; UBS DR FRANCISCO FERREIRA RAMOS;368
6367003; POSTO DE SAUDE DA COHAB;368
7935781; CSF TERRENOS NOVOS 2;368
2559587; UBS LARANJEIRAS DOS COSMES;368
2475766; CENTRO MUNICIPAL DE SAUDE SUELI LUCENA DE ARAUJO;368
2703505; HOSPITAL MUNICIPAL MARIA SILVA;368
7400195; UNIDADE DE SAUDE DA FAMILIA COHAB;368
9407537; PSF BELARMINO PEDRO DA SILVA;368
7460589; ESF CAIXA DAGUA;368
2465965; UNIDADE DE SAUDE SAO RAFAEL HERCILIO DE ANGELI;368
2294192; UNIDADE DE SAUDE DA FAMILIA VILA SUISSA;368
2052326; ESF VILA CLAUDIA;368
6657125; UNIDADE DE SAUDE ACRYDES LAZAROTTO SANTOS;368
440817; UNIDADE DE SAUDE ELOIR CHAVES;368
2689790; UNIDADE SANITARIA CENTRAL;368
