CNES;Estabelecimento de Saúde;Total de Doses Aplicadas Monovalente;1ª Dose;2ª Dose;3ª Dose;Dose Reforço;1° Dose Reforço;2° Dose Reforço;3° Dose Reforço;Dose Adicional;Dose Única
2529947; UBSF SAO FRANCISCO;4831;1774;1620;1;1071;0;361;1;0;3
9657908; PSF DO CORREGO;5874;1774;1572;210;1423;0;875;2;1;17
7056338; CLINICA SALTO SAUDE SAO GABRIEL;8182;1774;1388;44;1692;194;3051;6;26;7
2073757; UBS I FAZENDA VELHA CESARIO LANGE;5219;1773;1744;1;1058;30;430;0;105;78
9259481; POSTO DE SAUDE INHACORA;4444;1773;1591;2;786;1;207;0;39;45
2032880; UBS PINHAL DO MIRANDA COTA 95;5854;1773;1507;2;1616;41;792;1;21;101
2757044; UNIDADE BASICA DE SAUDE ALTAIR CABRAL TRANIM;5477;1772;1683;4;1339;100;540;35;1;3
2824841; CENTRO DE DETENCAO PROVISORIA SAO JOSE DO RIO PRETO;4815;1772;1599;0;1191;5;15;0;15;218
6783643; UBASF LOURENCO MARTINS DE ALMEIDA;6778;1771;1554;265;1983;3;1120;3;51;28
2283379; CENTRO DE SAUDE OSWALDO CRUZ;9705;1771;1460;189;1980;10;4256;13;4;22
9591028; UNIDADE DE SAUDE DA FAMILIA DA JAPUIBA;3267;1771;1332;12;133;10;9;0;0;0
2466368; UNIDADE DE SAUDE DA FAMILIA MARIA LUCIA C LORA;5413;1771;1156;2;1605;80;766;1;32;0
2730774; UNIDADE DE SAUDE CAMBE IV;12111;1770;2111;24;5275;47;2479;1;398;6
2635437; PSF SANTA LUZIA;5557;1770;1711;25;1369;105;577;0;0;0
2483262; UNIDADE DE SAUDE DA FAMILIA DE CARAGUATAI;5722;1770;1615;0;1338;0;794;0;193;12
2653419; USF BOA VISTA DO LOBATO;5026;1770;1493;7;1426;0;299;5;0;26
7751494; UBS LEALDADE E AMIZADE;10213;1769;2728;52;3878;344;1396;3;14;29
8014981; UNIDADE BASICA DE SAUDE COLIBRIS;3876;1769;2081;0;13;0;12;0;0;1
2297019; UNIDADE BASICA DE SAUDE JULIO BARROS;9374;1769;1915;86;3562;44;1917;16;46;19
2511487; UBSF AVENTUREIRO I;6420;1769;1902;0;1262;45;1432;5;4;1
2634430; POSTO DE SAUDE CATARINA DE SA BARRETO DUM;5549;1769;1762;24;1266;0;676;1;24;27
2477378; CLINICA DE SAUDE ATAYDE BEZERRA DOS SANTOS;4776;1769;1603;5;1017;0;381;0;0;1
2804980; PSF 005 RANCHO ALEGRE;5315;1768;1730;109;1073;135;476;11;4;9
7574541; UBS DR JOAO FERREIRA DA COSTA;4883;1768;1615;7;1004;8;286;6;114;75
6221203; POSTO DE SAUDE DO PANTANAL SEBASTIAO EVANGELISTA TORQUATO;6129;1768;1524;38;1630;11;1119;16;6;17
2371995; UBS CATARINA EVANGELISTA DE SOUSA;6949;1768;975;7;2788;18;1271;2;10;110
2658127; FRAGOSOS ESF;4741;1767;1735;0;1007;0;151;16;0;65
3760782; UNIDADE BASICA DE SAUDE DA FAMILIA;5545;1767;1709;36;1247;33;397;284;23;49
2223546; HOSPITAL POMPEIA;4163;1767;1531;0;581;0;263;4;0;17
2505746; USF DE SAO FRANCISCO;5145;1767;1423;52;46;5;787;5;1060;0
2424126; CSF DOM EXPEDITO;8621;1766;2970;23;2607;20;985;0;248;2
2047993; ESF JARDIM SAO JOSE;8784;1766;2419;0;3695;44;849;1;5;5
2085836; UBS GETUBA SANTINA CARVALHO DO PRADO CARAGUATATUBA;7382;1766;2289;6;2221;65;1024;2;4;5
6676235; ESF DE VILA BATISTA;5794;1766;1696;386;1140;58;484;5;252;7
2602555; UBS SADY CARNOT FALCAO;5309;1766;1390;133;1076;37;906;0;0;1
3727300; UNIDADE BASICA DE SAUDE FRANCISCA REGINA DA SILVA;5055;1765;1653;4;1067;22;497;0;3;44
2185245; PSF DE LUISLANDIA;4035;1765;1407;0;735;0;106;0;0;22
2653397; USF ALTO DO CABRITO;19519;1764;9453;16;3937;0;4288;21;0;40
2764547; CENTRO DE SAUDE ABILIO DOS SANTOS;5588;1764;1722;26;1417;0;603;0;6;50
2703513; USF BAIRRO VITURINO GOMES;5936;1764;1717;86;1649;36;597;36;0;51
2367874; PSF MUNDO NOVO;5574;1764;1640;0;1404;9;748;0;5;4
9232850; USF IPSEP III;5394;1763;1595;42;1076;21;398;56;207;236
3107655; PROGRAMA SAUDE DA FAMILIA AIMORE;2643;1763;468;0;360;0;0;0;52;0
7295588; PENITENCIARIA I DE GUAREI NELSON VIEIRA;6528;1762;1790;0;1583;147;1173;0;68;5
3717860; UBS ALDO ARIOLI;7621;1762;1738;33;3416;3;559;0;100;10
2723301; UNIDADE BASICA DE SAUDE DA MINEIROLANDIA I;6441;1762;1717;56;1588;137;1173;1;7;0
3387; US RENATO MAZZE LUCAS LAMARAO;9696;1762;1687;6;3624;0;2416;161;27;13
3383601; UNIDADE BASICA DE SAUDE DA FAMILIA DE BOCA DO CAMPO;5226;1762;1531;58;1068;42;546;0;215;4
5315352; UBS DA LAGOA;7089;1762;1516;55;2613;27;1051;63;2;0
2159473; ESF TIETE;9948;1762;1439;2;5181;3;1443;16;63;39
2478684; UNIDADE DE SAUDE ROSITA ALMEIDA I;5894;1762;1289;73;967;85;858;0;745;115
5973457; UNIDADE MISTA DE SAUDE MARIANO GAYOSO CASTELO BRANCO;1941;1762;179;0;0;0;0;0;0;0
2509083; UNIDADE DE SAUDE DA FAM FELIZARDA DA R MACHADO QUILOBOLAS;5695;1761;1612;136;1213;0;911;30;17;15
2634600; UNIDADE DE SAUDE DO RIACHINHO;4798;1761;1551;49;937;9;445;42;4;0
6036015; UBS DOMINGOS GOMES TRINDADE;4770;1760;1856;31;883;4;234;0;1;1
3029042; UNIDADE DE SAUDE DA FAMILIA DE SANTO ANTONIO;5962;1760;1725;7;1878;14;557;1;0;20
5776708; PSF ZONA RURAL;5010;1760;1614;17;1213;0;326;0;0;80
6718639; SECRETARIA MUNICIPAL DE SAUDE DE MONTE SANTO;4660;1760;1597;0;942;0;323;2;1;35
2118378; ESF SANTO ANTONIO DO MANHUACU;5030;1759;1672;0;1198;0;350;3;1;47
2267357; UNIDADE DE SAUDE DA FAMILIA DE BARRINHA;4373;1759;1484;0;766;0;323;0;4;37
2265036; UNIDADE DE SAUDE VILA CRUZEIRO;4833;1759;593;8;1665;0;797;3;8;0
2339420; USF VERA CRUZ I;10258;1758;3285;17;3183;94;1878;8;27;8
5289149; PSF VILA MENINO JESUS;9555;1758;1941;221;2205;458;2927;1;42;2
2563436; UNIDADE BASICA DE SAUDE MARIA DELMIRA DA CONCEICAO;6083;1758;1621;19;547;50;972;0;1089;27
7139454; UNIDADE DE SAUDE DA FAMILIA FLUVIAL MARIETA CAMELI;3792;1758;1300;0;498;0;170;0;0;66
418951; USF VILA NORTE;2117;1758;359;0;0;0;0;0;0;0
2498138; UNIDADE DE SAUDE DA FAMILIA DE GUINE;5433;1757;1832;7;1352;26;447;0;0;12
2735369; POSTO DE SAUDE DO CASTELO BRANCO;5069;1757;1616;7;1089;22;564;1;13;0
2332140; UNIDADE SAUDE DA FAMILIA DE SAO JORGE;4438;1757;1583;0;873;1;224;0;0;0
6332250; ESF BAIRRO SAO LUIZ;4108;1757;1510;3;637;0;195;3;0;3
5047811; CENTRO DE SAUDE UNIDADE BASICA SANTA TEREZINHA;4415;1757;1480;0;598;0;459;1;80;40
4013042; PSF II CORREGO DE SAO MATEUS;4591;1757;1452;15;923;13;260;55;95;21
2678160; U B S GERMANO KIEFER;4867;1756;1561;16;967;68;382;8;37;72
9447652; UNIDADE BASICA DE SAUDE FLUVIAL FRANCSICO PEREIRA NASCIMENTO;5004;1756;1554;0;1096;19;482;0;0;97
7997418; USF DA GABRIELA III E IV;3697;1756;1030;80;428;0;315;2;1;85
471607; CENTRAL MUNICIPAL DE REDE DE FRIO CMRF VOLTA REDONDA;2784;1756;866;0;41;0;121;0;0;0
2330288; UNIDADE DE SAUDE DA FAMILIA ENFA MARIA DE FATIMA MAIA DUARTE;4916;1755;1934;13;826;36;248;0;102;2
2435519; UNIDADE DE SAUDE DA FAMILIA SANTA TEREZINHA;4646;1755;1554;13;900;0;25;2;393;4
2069997; UBS DO SERTAO DO UBATUMIRIM UBATUBA;4236;1755;1543;1;742;43;123;0;29;0
2589699; UNIDADE BASICA DE SAUDE JARDIM BOA ESPERANCA;7180;1754;2033;9;2452;28;858;5;40;1
2429071; UNIDADE DE SAUDE DA FAMILIA ANTONIO B MENESES;5277;1754;1732;0;1248;0;494;25;23;1
2281104; ESTRATEGIA DE SAUDE DA FAMILIA VILA HISTORICA;4262;1754;1704;1;434;16;350;1;2;0
2092387; UNIDADE BASICA DE SAUDE MANOEL MORALES TRABIJU;5472;1754;1704;15;1347;14;602;0;1;35
2651068; UBS ESPLANADA 01;5471;1754;1684;0;1220;27;704;1;81;0
6925138; POSTO DE SAUDE FRANCISCO OSTERNO DA SILVA;5294;1754;1665;58;1128;0;676;0;1;12
3915980; UNIDADE DE SAUDE DA FAMILIA TONHE GORDO;5664;1754;1664;0;1451;0;768;0;0;27
3708357; POSTO DE SAUDE BURACO DA LAGOA;4721;1754;1637;0;972;0;279;28;0;51
6703232; USF ADAUTO RIBEIRO SACRAMENTO;4933;1754;1628;0;805;0;124;19;571;32
2135469; POSTO DE SAUDE DE SANTA JOANA;4520;1754;1573;0;972;0;220;0;1;0
2652366; ESTRATEGIA DE SAUDE DA FAMILIA DO LIMAO;4195;1754;1525;1;765;22;94;4;28;2
5510716; ESF VER CARLOS ALBERTO BAPTISTELLA;11152;1753;5807;0;2814;26;735;0;4;13
2635208; EAP JOSE MARTINS I;5220;1753;1671;66;1222;1;416;34;55;2
9404899; ESF SEBASTIAO RIBAS LOPES;5037;1753;1645;0;390;1;390;0;741;117
3525104; UBS TANQUE DO GOVERNO;5200;1753;1599;2;1202;31;604;1;6;2
2600277; UNIDADE DE SAUDE VISTA ALEGRE;3943;1753;1487;0;592;0;6;8;0;97
2480530; SECRETARIA MUNICIPAL DE SAUDE DE NOVO ORIENTE;3214;1753;1076;0;7;0;0;0;1;377
2000059; U S F MARIA ALICE;4532;1752;1774;8;853;13;123;5;0;4
4040597; UNIDADE SAUDE DA FAMILIA BOM JESUS DIVINO;3818;1752;1540;0;136;0;0;0;350;40
3278034; UNIDADE DE SAUDE DA FAMILIA FELIPE ACHY;3560;1752;1310;37;371;0;89;1;0;0
5232821; UBSF CENTRO PSF XI;8127;1751;3088;38;2103;124;934;3;39;47
2791994; ESTRATEGIA DA SAUDE DA FAMILIA NELSON THOMAZ;6905;1751;2114;14;2275;46;601;0;53;51
2469200; UNIDADE DE SAUDE DE FAMILIA TAIPAS;5349;1751;1701;0;1270;49;410;0;44;124
2716429; UBS HEITOR MALDONADO ARAGUAIA FERNANDOPOLIS;5404;1751;1668;0;1306;5;598;2;5;69
6511503; U S F BOM JESUS;5487;1751;1541;0;1340;0;756;34;0;65
3034984; HOSPITAL QUINTA DOR;3174;1751;1423;0;0;0;0;0;0;0
6367615; UNIDADE DE SAUDE DA FAMILIA DORICO PEREIRA DE ARAUJO;3940;1751;1273;6;141;0;81;1;585;102
6471803; ESF PARQUE BURLE;4888;1751;777;31;893;48;1375;11;1;1
2744465; UNIDADE BASICA DE SAUDE ASA BRANCA;6265;1750;2010;178;1645;89;590;3;0;0
2735423; POSTO DE SAUDE DE SANTA INES;5049;1750;1715;22;185;8;365;0;999;5
3046443; UNIDADE DE SAUDE DA FAMILIA ALEXANDRINA ALVES DE OLIVEIRA;5875;1750;1607;10;1766;0;742;0;0;0
2818574; POSTO DE SAUDE DR VITOR HUGO NUNES MANCINI;4803;1750;1574;6;1014;0;335;0;71;53
7430582; USF PORTAO DO ROSA;2864;1750;1100;6;7;0;0;0;1;0
5791790; UNIDADE DE SAUDE DA FAMILIA VILAGE DO SOL;2518;1750;704;2;0;1;0;0;0;61
6819605; UNIDADE BASICA DE SAUDE MARIA MADALENA;9450;1749;4502;0;1334;7;837;21;0;1000
2665492; UNIDADE BASICA DE SAUDE ITANS;6401;1749;2315;0;1351;1;611;106;266;2
2500299; UNIDADE BASICA DE SAUDE DE SOTECO;6071;1749;2030;18;1216;188;853;1;15;1
4021215; UNIDADE DE SAUDE DA FAMILIA DE ABADIA;5691;1749;1604;41;1358;34;884;1;4;16
2199750; ESF BAIRRO ZACARIAS;4720;1749;1466;0;965;12;421;2;5;100
2635615; UNIDADE DE SUADE DA FAMILIA USF II JOSE LOPES DE CARVALHO;4415;1749;1459;0;844;0;236;0;127;0
2093081; USF ARAPONGAL REGISTRO;4551;1749;1276;17;872;92;520;0;22;3
9674357; USF XXV ANEZIA BIAZIN SICHIERI;2112;1749;355;0;0;0;0;0;8;0
2020017; PMM U B S ABACATE DA PEDREIRA;2212;1749;274;8;97;0;77;0;7;0
2531828; CENTRO DE SAUDE DIVINA;6958;1748;3110;23;1438;27;526;1;1;84
2458713; UNIDADE BASICA DE SAUDE DO SITIO DO APICUM;5386;1748;1932;19;1134;48;393;8;0;104
2445; US HUMBERTO MOURAO GUIMARAES SAO CONRADO;9267;1748;1851;16;2195;0;3123;301;25;8
7533853; UNIDADE BASICA DE SAUDE VITORIA REGIA;4608;1748;1805;10;681;47;189;15;111;2
2802104; HOSPITAL SANTO ANTONIO;5202;1748;1766;0;176;1458;54;0;0;0
2497409; UBS ENI CORREIA DA SILVA NOVA ESTRELA;4712;1748;1748;2;961;3;247;0;3;0
2244896; UNIDADE SAUDE DA FAMILIA DE VANINI;4912;1748;1701;0;1172;0;229;1;1;60
2368838; UBS DR LEONIDAS MELO PSF;5486;1748;1613;17;1218;116;711;0;0;63
3174131; UNIDADE SAUDE DA FAMILIA JURANI MARTINS DA SILVA;5225;1748;1599;0;1222;19;559;3;0;75
2163209; POSTO DE SAUDE DE MILHO VERDE;4512;1748;1587;0;832;0;325;1;4;15
2003066; UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;4875;1748;1497;160;846;5;309;2;308;0
2348527; USF POVOADO DE BREJINHO;5118;1747;1244;111;1133;42;688;64;11;78
2291576; USF BANDEIRANTES;16123;1746;2338;0;6102;1;5731;48;147;10
2759004; POSTO DE SAUDE DE ENGENHEIRO SEHNOOR;5231;1746;1535;23;1223;43;474;11;81;95
2036053; UBS MARINO APRIGIO JARDIM DAS PALMEIRAS;4657;1746;1521;0;976;13;323;1;6;71
2295415; HOSPITAL UNIVERSITARIO GAFFREE E GUINLE;3488;1745;1739;0;3;0;1;0;0;0
2611848; UNIDADE DE SAUDE PAULO DE FRANCA BARROS;5922;1745;1578;20;980;33;777;2;787;0
2416565; UNIDADE DE SAUDE VOLTA GRANDE;4543;1745;1511;0;932;0;250;0;0;105
2363593; UNIDADE DE SAUDE DA FAMILIA LOTEAMENTO PLANALTO;3374;1745;1489;0;139;0;0;0;1;0
3064581; UNIDADE DE SAUDE DA FAMILIA 2 DE JULHO;4201;1745;1479;17;608;1;203;4;100;44
2264455; UNIDADE DE SAUDE PONTA GROSSA;2975;1745;1179;4;1;2;44;0;0;0
2223430; UBS SAO VITOR COHAB;3074;1745;680;0;229;0;267;2;2;149
2246929; HOSPITAL DE CLINICAS;5598;1744;1683;0;1375;0;796;0;0;0
2134063; POSTO DE SAUDE DE PONTE NOVA;5894;1744;1639;19;1529;17;677;0;3;266
7405944; POSTO DE SAUDE DA FAMILIA DO PROJETO;4857;1744;1522;1;1045;0;470;7;63;5
2344459; PSF VILA SANTA LUZIA;4347;1744;1497;0;836;0;265;1;2;2
2806967; UNIDADE DE SAUDE DA FAMILIA SAO CARLOS;4295;1744;1310;33;831;0;178;0;0;199
2652544; POSTO DE SAUDE DO SURUBEJU;5792;1743;2141;1;1485;6;392;8;15;1
7430183; UNIDADE BASICA DE SAUDE V WANTUIR NOGUEIRA;5802;1743;1986;67;1315;51;620;4;16;0
2082276; CASAS ANDRE LUIZ GUARULHOS;6047;1743;1609;0;1529;4;1161;0;1;0
3023214; USF MARIA JUSTINA DE JESUS;4845;1743;1512;3;1127;12;406;17;24;1
5683238; UNIDADE BASICA DE SAUDE DA FAMILIA ROSANGELA PEREIRA SILVA;4349;1743;1301;133;646;0;359;2;45;120
2134055; POSTO DE SAUDE BOM JESUS DO GALEGO;5760;1742;1842;12;1578;0;525;1;10;50
2302373; UNIDADE DE SAUDE SAO MIGUEL;5567;1742;1827;0;1570;0;198;214;0;16
2530198; UNIDADE BASICA DE SAUDE ANTONIO DINIZ BARROS;5233;1742;1536;7;1148;16;773;4;5;2
2375907; UNIDADE SAUDE FAMILIA DE VILA NOVA;2672;1742;852;0;33;0;5;1;0;39
2027356; HOSPITAL MUNICIPAL UNIVERSITARIO;2616;1742;594;0;36;0;241;0;3;0
3094545; UNIDADE DE SAUDE LICORSUL;10742;1741;2439;6;5418;3;1124;0;6;5
2730804; UNIDADE DE SAUDE DO JD NOVO BANDEIRANTES CAMBE;9775;1741;1865;39;4264;52;1597;18;184;15
2741326; UNIDADE BASICA DE SAUDE BAIRRO DOS FRANCAS ESF;4767;1741;1579;36;1043;3;265;12;40;48
9635858; DISTRITO SANITARIO ESPECIAL INDIGENA DO ALTO RIO NEGRO;3963;1741;1354;8;634;51;170;0;2;3
2312379; POSTO DE SAUDE DE PONTA DE PEDRAS;3473;1741;1321;0;317;12;46;0;1;35
6797431; USF DONA LINDU;6255;1740;2312;127;1500;2;531;28;14;1
19801; CS MONTE CRISTO;7706;1740;1977;66;2161;0;1659;16;78;9
301213; UBS DIEGO DE LIMA CAMILO;7131;1740;1872;20;2207;97;1182;0;5;8
7191499; UBASF PSF SEDE I;5805;1740;1719;51;1390;3;876;0;13;13
2532697; UNIDADE DE SAUDE DA FAMILIA DE BARRA DO POTE;3115;1740;882;0;317;0;98;1;0;77
1198; US 113 CS DR ARISTARCHO DOURADO DE AZEVEDO;2670;1740;96;0;280;0;537;14;2;1
2332981; HOSPITAL UNIVERSITARIO JOAO DE BARROS BARRETO;1741;1740;1;0;0;0;0;0;0;0
6682235; USF DO PARQUE DAS MANGABAS;9358;1739;2574;62;3360;39;1555;7;0;22
2458551; UNIDADE BASICA DE SAUDE DA QUINTA;6022;1739;2204;5;1283;35;562;7;58;129
2236834; UBS SOBOPA;6062;1739;2181;1;1575;11;536;0;19;0
6818633; USF DR CLECIO XAVIER;4805;1739;1802;25;983;2;247;4;3;0
2245841; UNIDADE BASICA DE SAUDE ALMIRANTE TAMANDARE DO SUL;4764;1739;1620;1;1060;0;296;0;0;48
2232219; UNIDADE BASICA DE SAUDE ZONA SUL;4662;1739;1568;2;965;0;348;0;0;40
2303205; UNIDADE DE SAUDE DA FAMILIA ILHOTA;2381;1739;601;3;22;6;10;0;0;0
2275368; UNIDADE SAUDE DA FAMILIA CANTAGALO;4880;1738;1757;4;967;16;389;4;5;0
2542; US JOAO CARDOSO NASCIMENTO JUNIOR JOSE CONRADO DE ARAUJO;10404;1738;1666;8;3602;0;2879;388;94;29
4069331; UNIDADE DE SAUDE DA FAMILIA AGROVILA;4769;1738;1653;0;1014;0;349;0;14;1
2656124; UNIDADE BASICA DE SAUDE DE SAO VICENTE;4570;1738;1526;6;947;0;328;0;23;2
2288869; USF FAZENDA DA BARRA I;4042;1738;1510;0;580;0;204;1;5;4
2327902; UNIDADE DE SAUDE DE CARQUEJA;5398;1738;1308;0;1280;0;915;10;1;146
2284243; CLINICA DA FAMILIA SANTA EUGENIA;3198;1738;1185;7;126;0;139;3;0;0
2778955; UNIDADE DE SAUDE DA FAMILIA DO AURORA;3942;1738;1067;7;388;12;454;0;8;268
6486312; UNIDADE DE SAUDE DA FAMILIA DE VARZEA DO CERCO;4700;1737;1634;0;950;0;332;0;47;0
2633159; USF ALGODOES;5662;1737;1630;22;1562;0;677;33;0;1
25410; PS DE QUICE;3647;1737;1527;4;239;0;110;0;0;30
6668267; PSF BELA VISTA;3210;1737;1295;0;85;0;92;0;1;0
6773605; US LUCIDIO RIBEIRO DE SOUSA PSF;3199;1737;1083;0;199;0;53;72;1;54
2522926; UNIDADE ESF ESB DE RECANTO DO SOL;5372;1736;1729;17;1253;123;427;7;8;72
4024710; UNIDADE DE SAUDE DA FAMILIA MANOEL BATISTA;6052;1736;1712;38;1473;40;997;6;1;49
2736926; USF RIO DO SALTO;4908;1736;1668;19;958;0;332;8;98;89
2625326; CENTRO MUNICIPAL DE SAUDE ROMANO CASSOL;5136;1736;1658;12;1170;0;491;0;3;66
5833590; UNIDADE BASICA DE SAUDE DE ARATICUM;4836;1736;1480;22;1025;0;565;1;1;6
3001547; USF ANGELO MARIO DE CARVALHO E SILVA;4779;1736;1386;0;916;0;384;1;327;29
9198547; INSTITUTO DOR DE PESQUISA E ENSINO;3744;1735;1730;263;1;0;0;0;15;0
26840; COMPLEXO HOSPITALAR SAO FRANCISCO;3667;1735;1730;0;202;0;0;0;0;0
2350343; UBS MARCELINO FRANCISCO DE MACEDO;5118;1735;1637;143;1139;0;429;30;4;1
5477980; CLINICA DA FAMILIA DO FRADE;5175;1734;2298;2;1015;7;80;0;39;0
9151435; UNIDADE DE SAUDE DA FAMILIA DO CENTRO;5666;1734;1753;2;1527;4;636;6;4;0
2692538; CS INGLESES;10636;1734;1479;0;2042;0;5203;34;134;10
3647978; PSF SEDE III COHAB;3897;1734;1357;0;805;0;0;0;1;0
6957293; UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA UAPSF;5210;1733;1720;9;1230;13;459;0;12;34
3011097; UNIDADE SAUDE DA FAMILIA NOSSA SENHORA DA VITORIA;5137;1733;1552;9;1185;12;614;7;3;22
2370832; UNIDADE SAUDE FAMILIA LAR DA VILA JANDAIA;4086;1733;1473;866;14;0;0;0;0;0
2402432; USF JOSE AMEM;5042;1733;1407;26;1013;56;783;0;24;0
2295946; UBS NOVA IGUABA SR NARCIANILO P DE MACEDO;13254;1732;2470;1;4090;0;4643;215;8;95
2053802; USF PADRE NOBREGA;5743;1732;1994;0;1493;48;474;0;2;0
7905351; UAPS LUIS FRANKLIN;5782;1732;1713;208;696;610;805;15;3;0
2466023; ESF ALTO CALDEIRAO SANTA TERESA ES;4952;1732;1709;4;1161;48;196;4;66;32
3126838; HOSPITAL REGIONAL DO VALE DO PARAIBA;4526;1732;1668;0;1125;1;0;0;0;0
2478552; USF GERARDO GUALBERTO DE ARAUJO;8611;1732;1649;39;3953;51;1062;0;1;124
5095697; UNIDADE DE SAUDE DA FAMILIA PAULO SERGIO ALVES SANTOS;5161;1732;1628;0;1171;0;594;3;2;31
2042185; USF SERROTE REGISTRO;4934;1732;1623;33;1049;94;389;0;12;2
3016897; UNIDADE DE SAUDE DA FAMILIA RIACHAO;6403;1731;2228;0;847;0;26;0;963;608
2633604; UBSF TANQUE;5360;1731;1887;51;1458;19;206;1;4;3
6756964; ESF DONA HELOINA;4755;1731;1769;0;856;0;307;0;92;0
10537; HOSPITAL MATERNO INFANTIL DR ANTONIO LISBOA;4684;1731;1685;1;1127;0;140;0;0;0
2355736; PSF MURUPE;4338;1731;1607;4;823;1;167;1;3;1
7043252; USF BAIRRO CABRAL ALAMBARI;4343;1731;1434;3;602;14;557;0;0;2
5739241; PSF TRES COCOS;3096;1731;1026;0;232;0;81;26;0;0
2032120; UBS DARCY SARMANHO VARGAS;3461;1731;441;0;517;2;754;2;14;0
2330849; UNIDADE DE SAUDE DA FAMILIA DO BAIRRO TOZETTI;4840;1730;1839;0;637;12;201;0;412;9
2716879; PENITENCIARIA DE MARILIA SP;6509;1730;1753;0;1576;2;1399;0;41;8
2246155; ESF SANTA MARTA PMPF;9719;1729;4310;3;2684;2;980;2;1;8
2424304; CSF RAFAEL ARRUDA;7223;1729;2575;39;2334;66;444;14;13;9
3816788; UBS SANTA FILOMENA;4648;1729;1604;1;868;12;381;0;8;45
2734486; POSTO DE SAUDE SAO GERALDO;5199;1729;1603;5;437;0;494;0;909;22
7102593; UNIDADE DE SAUDE DA FAMILIA DE ILHOTA;4426;1729;1142;1;851;5;426;5;94;173
2235293; UNIDADE BASICA DE SAUDE SAO PEDRO DAS MISSOES;5646;1728;1700;7;1435;9;695;0;17;55
6461085; RESERVA INDIGENA BORORO II DOURADOS MS;3145;1728;1417;0;0;0;0;0;0;0
2213583; JUATUBA UBS DE BRAUNAS;4540;1728;1313;72;923;24;458;1;19;2
2673843; UNIDADE BASICA DE SAUDE ALTAMIRA;5021;1728;1232;0;1382;105;457;9;83;25
3925005; USF GIMA REVISON ALBANO GALVAO;4616;1727;1490;0;887;0;330;8;144;30
2610965; UNID BASICA DE SAUDE INACIO FELIX DOS SANTOS;4318;1727;1230;0;1358;0;0;0;3;0
3093; US NICEU DANTAS MOSQUEIRO;8720;1726;1897;11;3040;0;1843;150;39;14
2103605; ESF TABAJARA;5131;1726;1710;17;1263;0;340;29;43;3
7648685; UNIDADE DA SAUDE DA FAMILIA 006 AILTON MENDES;5035;1726;1668;13;1155;18;429;2;24;0
5359236; POLO BASE IGAPO ACU;4999;1726;1624;107;1051;17;390;83;1;0
7484976; PSF NOVA ALIANCA;4430;1726;1572;66;743;177;122;0;8;16
7723407; USF JARDIM BEVERLY;4319;1726;1429;0;510;0;436;0;123;95
2412519; UNIDADE BASICA DE SAUDE DA FAMILIA DA BOIADEIRA I;4336;1726;1373;8;513;36;273;40;313;54
2412764; UNIDADE SAUDE DA FAMILIA LAURO FIGUEIREDO PIRES;4370;1726;1360;3;867;18;363;4;5;24
2704242; USF DE CAMPO ALEGRE;3528;1726;1348;29;326;12;57;5;0;25
2522950; UNIDADE BASICA DE SAUDE VISTA DA SERRA;5629;1725;2636;0;1169;0;36;0;62;1
2635232; EAP SITIO SANTANA I;4015;1725;1464;51;474;35;242;17;7;0
2482347; UAPS ARGEU HERBSTER;6864;1725;1187;305;1164;1155;1290;37;1;0
2588811; UNIDADE BASICA DE SAUDE A BENICIO FREIRE E SILVA POTY VELHO;7348;1724;3737;167;869;17;819;5;6;4
3248984; UNIDADE BASICA DE SAUDE DA FAMILIA SEDE LESTE;6310;1724;2354;70;1424;0;722;5;5;6
259330; REDE DE FRIO MUNICIPAL DE OROBO;2737;1723;893;0;102;0;16;1;0;2
10685; UBS 04 SAMAMBAIA;63227;1722;51473;17;7899;232;1824;13;34;13
3476995; UNIDADE DE SAUDE DA FAMILIA DO CAIPE;6838;1722;2647;53;1930;20;463;3;0;0
9719717; UBS SAO SEBASTIAO LLEONIDIA MAIA DE ABREU CORDEIRO;5393;1722;1688;1;1181;0;645;147;2;7
2712601; UBS SANTA RITA;4642;1722;1497;54;951;0;380;7;1;30
2184842; UNIDADE BASICA DE SAUDE SAO JOSE DAS TRAIRAS;3741;1722;951;0;653;7;316;1;2;89
2627744; CLAUDOMIRO MARQUES;5714;1721;2090;8;1437;31;416;8;3;0
2487608; USF DE LAGOA COMPRIDA;6078;1721;1692;18;1529;64;963;0;46;45
6497799; PSF SANTANA;5328;1721;1597;71;1125;87;676;0;0;51
2582759; ESTRATEGIA SAUDE DA FAMILIA DE PORTAO DO OCOY;4110;1721;1583;0;606;0;169;6;22;3
2747596; PSF JARDIM ICARAI IBATE;4351;1721;1186;21;531;71;820;0;1;0
2398109; ESTRATEGIA SAUDE DA FAMILIA BOM JESUS DE DIAMANTINO;4344;1720;1616;40;633;37;167;0;76;55
7058446; POSTO DE SAUDE DA FAMILIA DE LAGOA DA ROSA;4739;1720;1598;9;1000;0;359;2;2;49
7496176; ESF III ZONA LESTE;4631;1720;1532;0;856;0;441;0;10;72
2330326; CENTRO DE SAUDE DO AEROPORTO VELHO;5636;1719;2153;10;1104;25;535;17;72;1
2658100; BATEIAS DE BAIXO ESF;4856;1719;1705;0;1226;0;136;1;7;62
