CNES;Estabelecimento de Saúde;Total de doses Aplicadas Bivalentes
2028107; POLICLINICA MILENA CIOLA BONFIM DE CABREUVA;605
2079666; CENTRO MEDICO DE CAMPINAS;604
2802511; VIGILANCIA EPIDEMIOLOGICA;604
7711980; HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;604
2791412; UNIDADE DE SAUDE DA FAMILIA SANTA RITA;601
6699928; POSTO DE SAUDE JARDIM SANTANA E S F 3;601
2054388; USF PENTEADO;600
3437280; USF MANOEL INACIO DA SILVA;599
2791498; UNIDADE DE SAUDE DA FAMILIA LYDIA ROSIN ALVES;599
5729041; USF PIRATININGA;599
7323859; UNIDADE DE SAUDE SAO ROQUE AREIA BRANCA;598
2745526; ESF VALDA MARIA DOS SANTOS SOUZA;597
2034204; CENTRO DE SAUDE DE TIMBURI;597
2036193; POSTO DE SAUDE BAIRRO DOS GUEDES E S F 5;597
7418108; USF JARDIM ADALBERTO ROXO;596
2049597; ESF DR LUIZ DAVI LELIS;596
5414652; UNIDADE DE SAUDE DA FAMILIA VILA INDUSTRIAL PIRACICABA;596
2837862; UBS VISTA DA COLINA DR CELSO LUIZ SCARAVELLI;595
2078228; HOSPITAL NOVO ATIBAIA;594
2032449; CENTRO DE DOENCAS INFECTO CONTAGIOSAS CEDIC DE PIRACICABA;593
5192722; USF JARDIM DO LAGO SUZANO;593
2047993; ESF JARDIM SAO JOSE;592
2038838; USF DR ADAUTO GONCALVES COLLETES;592
5212030; UBS DR ECIO VIDOTTI VILA REGINA FERNANDOPOLIS;591
2044358; USF DR DECIO NOBRE MOREIRA;591
6957641; CENTRO MUNICIPAL DE EPIDEMIOLOGIA E IMUNIZACOES LIMEIRA;591
2747782; PSF JARDIM CRUZADO II IBATE;590
2070065; UBS DO ITAGUA UBATUBA;590
2046105; USF SANTA LUCIA II;588
2082411; PRONTO ATENDIMENTO DR GUIDO GUIDA;588
2061821; PSF CAMPO LARGO;588
6700535; POSTO DE SAUDE BENVIRA E S F 4;588
6402968; SERVICO DE ATENCAO DOMICILIAR SAD;587
6866026; PENITENCIARIA FEMININA DE TUPI PAULISTA;587
3003493; ESF DONA ANITA PINHEIRO;585
2027186; SANTA CASA DE MISERICORDIA DE ITAPEVA;585
2749610; CENTRO DE SAUDE III MONTE ALEGRE DO SUL;585
6395139; UBS ANTONIO DOMICIANO BARBOZA;585
2082594; COMPLEXO HOSPITALAR MUNICIPAL;585
2044870; CS DE FLOREAL;584
2051613; CENTRO DE SAUDE DE FLORINEA;583
2070979; UNIDADE PSF JARDIM BELA VISTA ITAPEVA;583
2708779; SANTA CASA DE SOROCABA;583
2072068; ESF MILTON MARTINS PERCHES;583
2059479; ESF ALTO DA TENDA APIAI;582
2688425; ESF SAO MIGUEL;582
2065436; UNIDADE PSF VILA TAQUARI ITAPEVA;582
2081628; HOSPITAL CARLOS CHAGAS;581
6873170; PSF 10 16 SAN FRANCISCO II JOSE CORREIA BELO;581
2054957; VIGILANCIA EPIDEMIOLOGICA MARILIA;581
2716941; USF LILIANA;581
2052172; UBS DR JOSE ALEXANDRINO FILHO;581
8010803; ESF JARDIM SAO PEDRO MARIANA DA SILVA;581
6769489; ESF PQ MARIA ADELINA DR JOSE BOARETTO FILHO;581
7973586; CENTRO DE ESPECIALIDADES ERENILDE DE PAULA CARRASCO BULA;581
2751798; UBS DR CLODOALDO MARINS SARTI;580
2790459; UNIDADE BASICA DE SAUDE DR ARQUIMEDES B NASI;579
2059827; USF JARDIM MAVISOU;579
2061538; USF ALTANEIRA;579
2751259; UNIDADE BASICA DE SAUDE II SANDOVALINA;579
2031639; CS DE SEBASTIANOPOLIS DO SUL;579
2044919; UNIDADE PSF CORDEIROPOLIS APIAI;578
2055597; CS DE NIPOA;578
2091887; UBS ROSA BORANGA RIBEIRO;578
2023040; DISTRITO SANITARIO SUDOESTE;577
2085798; USAFA GUARAU;577
7042787; UBS DRA KATIA KOHLER;577
2089696; HOSPITAL GRAACC INSTITUTO DE ONCOLOGIA PEDIATRICA IOP;577
6614426; HOSPITAL INFANTIL SABARA;577
2031426; USF DR JURANDIR UBIRAJARA GUIMARAES;576
2785412; USF MARIA NEVES ALEXANDRINO;576
2072629; UBS PREFEITO ERIVELTO BITTENCOURT;575
2085968; UBS VILA ROSINA NAIR MENEGHATTI ARRUDA;575
3056880; UNIDADE DE SAUDE DA FAMILIA ITAPUA II PIRACICABA;575
2786990; UBS DOM LUCIANO BERGAMIM;575
2053357; ESTRATEGIA SAUDE DA FAMILIA PEDRO ALVES DE LIMA;574
6332471; UBS MARSILAC;574
6626645; SAE CARLOS CRUZ;573
3089614; USF MARIA LUIZA;572
2084163; HOSPITAL ESTADUAL DE DIADEMA HOSPITAL SERRARIA;572
7233531; UNIDADE BASICA DE SAUDE ANTONIO APPARECIDO FIORANI;572
5377196; USF PALMEIRAS BOA ESPERANCA DO SUL;571
5887275; ESF NOVA CERQUEIRA;571
2061007; PSF DR WALTER CASTELUCCI PORTO FELIZ;570
9014209; UBS JARDIM MARIA LUIZA IV;569
7481799; USF ALTO DOS IPES;569
2044676; UBS MARINA CEOLIN LOPES DE ANHUMAS;568
2038692; ESF SAO JOSE GONCALO GARCIA PIRAJU;568
5132150; ESF III MARIO BRUNHARA EQUIP SAUDE BUCAL ESB;567
2061023; ESF ERNESTO CHE GUEVARA ANGATUBA;566
3045439; USF NOVO HORIZONTE;566
2752077; HOSP DO SERV PUB MUNICIPAL HSPM;566
2716577; CS DE AMERICO DE CAMPOS;565
2070197; UBSF COROADOS;565
3011046; PSF III MARIA GUADALUPE BELLESTERO MARTINS DONA QUINHA;565
2062747; UNIDADE BASICA DE SAUDE DR PAULO PEREIRA FONSECA;565
2746905; VIGILANCIA EPIDEMIOLOGICA DE CARAPICUIBA;564
5590450; HOSPITAL VILLA LOBOS;564
9567658; UNIDADE BASICA DE SAUDE PREFEITO ANTONIO ALONSO JUQUIA;563
2785366; USF JOAO BALBI PIRASSUNUNGA;563
9151036; EQUIPE DE SAUDE DA FAMILIA CENTRO AREIAS;562
2046652; ESF PARQUE DO ESTADO II MOGI MIRIM;561
2077159; UNIDADE BASICA SAUDE NATAL ABADIO LACERDA;560
2036835; UNIDADE DO PSF I CONJUNTO HABITACIONAL SAO JOAO BURI SP;560
2745712; CS III JERIQUARA;559
2049279; UNIDADE PSF PINHEIROS APIAI;558
7781717; USF CHACARA GUANABARA;558
2046040; UBS III DE RUBIACEA;558
7959176; UBS JARDIM DOROTHEA SAO PEDRO;558
2087391; PROGRAMA DE SAUDE FAMILIA BAIRRO SAO PEDRO TIETE SP;557
2044048; UBS DR ALEXANDRE ZILENOVSKI BRASILANDIA FERNANDOPOLIS;556
2091186; ESTRATEGIA SAUDE DA FAMILIA IBITIUVA PITANGUEIRAS;556
2032325; USF PEROLA DO PLANALTO;555
2077809; USF HELENA GARCIA MULLER;555
4048946; CENTRO DE SAUDE DE NATIVIDADE DA SERRA;555
2040867; UBS JARDIM ITAMARATY;555
5134714; USF OSWALDO NACHBAR;555
2049163; UBS PSF DE AJAPI;555
7948220; UBS DR JOSE FERREIRA MAIA ROSA AMARELA;554
2750171; CENTRO DE SAUDE III DE LINDOIA;554
2749491; UBS DR MANOEL PEREZ BAZAN MIRACATU;554
3000311; CENTRO DE DETENCAO PROVISORIA SUZANO;554
2027356; HOSPITAL MUNICIPAL UNIVERSITARIO;553
2088576; HOSPITAL DE TRANSP DO EST DE SP EURYCLIDES DE JESUS ZERBINI;553
2746328; ESTRATEGIA DE SAUDE DA FAMILIA CASSIA DOS COQUEIROS;552
2049392; UNIDADE BASICA DE SAUDE DA COREIA PIRACICABA;551
2032074; CENTRO DE SAUDE DE SALMOURAO;551
3558444; UNIDADE SAUDE DA FAMILIA SAO JOSE ATIBAIA;549
199087; UNIDADE BASICA DE SAUDE VICE PREFEITO JOSE NEME;549
7235917; ESF D NEIDE BERGAMO ALVES;549
2031361; UBS III VICTOR ZIVIERI;549
2755130; HOSPITAL DOMINGOS LEONARDO CERAVOLO PRESIDENTE PRUDENTE;548
3195201; USF VILA SAO FRANCISCO REGISTRO;548
8015856; PENITENCIARIA I DE AVARE;547
7718837; UNIDADE DE SAUDE DA FAMILIA ARCO IRIS PINDAMONHANGABA;547
2072076; UNIDADE DE SAUDE DA FAMILIA CECAP PIRACICABA;547
9664688; UBS FRUTAL;547
135046; USF CONCEICAO;546
2745631; CS DE RIFAINA;546
6273270; SANTA HELENA ASSISTENCIA MEDICA SA;546
2949792; USF DR JOAO BATISTA NOGUEIRA BUENO;546
2044641; UNIDADE BASICA DE SAUDE MARIO EVARISTO TADEI;545
2790564; HOSPITAL DE REABILITACAO DE ANOMALIAS CRANIOFACIAIS BAURU;543
4141989; UNIDADE DE SAUDE DA FAMILIA GUAPURA;543
9822771; CS III DE SABINO;543
2053888; ESF SETUO SUETUGO JALES;542
5846226; USF PASETTO DR THIERS GARCEZ AGUIAR;541
968358; ESF CARLOS DOS SANTOS;540
7433670; USF PINHAL EMILIA STEPHANI SIMIONATO;539
128708; CENTRAL MUNICIPAL REDE DE FRIO DOS IMUNOBIOLOGICOS;538
2785404; ESF CASTELANI;537
2070251; UBS III DE PIACATU ANTONIO CIRO DEPS;537
6593135; USF ASTOLPHO LUIZ DO PRADO;537
2030136; UNIDADE BASICA DE SAUDE E S F DE SAO FRANCISCO;536
2048442; ESF SAO PEDRO DR DALTON ALVAREZ DERCOLE PIRAJU;535
6251013; UNIDADE SAUDE DA FAMILIA SANTA ROSA II PIRACICABA;534
6682448; SECRETARIA MUNICIPAL DE SAUDE;534
2748126; USF PARQUE AMERICA;533
3089622; USF JARDIM PINHEIROS;532
2090759; PSF AGROVILAS;532
2057085; USF AURORA DOS SANTOS LEME VARGINHA;532
2086581; ESF III VILA NOVA;532
2746824; UBS SANTA ANGELA;531
2041847; UNIDADE DE ESF VILA SANCHES JUQUIA;531
2043815; USF BAIRRO VILA MORAES;531
2749254; PSF SILVA BARROS;531
409812; USF REBECA DA SILVA VIANNA DOS SANTOS;531
7928564; ESF JARDIM ALVORADA CAPAO BONITO;530
2036665; ESF DE NEVES PAULISTA;530
2022362; E S F DR PEDRO MARINHO DE MELLO JUNIOR;529
2062844; CENTRO DE SAUDE DE MONTE CASTELO VICE PREFEITO CHIGAMI SUZUK;529
2766213; PSF MARIA GABRIELA JUNQUEIRA VALIM SAO JOAO DA BOA VISTA;529
5554187; ESF WALDIR DIB MATTAR;528
3345246; ESF DR GETULIO DE CARVALHO JALES;528
2079941; UBS DE MACEDONIA;528
2046989; UNIDADE DE SAUDE DA FAMILIA ORLANDO TORELO GUEFI;528
7045395; UBS PSF DR EMILIO BELTRATI JUNIOR;528
2092557; USF BARRA FUNDA;527
2048833; UNIDADE DE SAUDE PACOVA;527
106577; UBS CELESTINO CARNIELO;527
918113; UBSF WALDEMIR JOSE PEDROSO;527
2090775; PSF SANTA INES ITABERA;526
3242218; ESF PARQUE DOS ESTADOS I;525
407011; USF ANA CARMEN DELAMERLINI USF CDHU;525
7447078; ESF VI DR FLAVIO NEGRAO AVARE;524
6032141; CENTRO DE SAUDE CAMPINA GRANDE;524
6053858; COMPLEXO HOSPITALAR PREFEITO EDIVALDO ORSI;524
2792168; HOSPITAL GERAL DE CARAPICUIBA;524
7685459; USF JARDIM CAMPESTRE;524
7275021; UBS ALTO DA BARRA VELHA ILHABELA;524
9001352; USF CREUSA CARLOS DA SILVA;524
2747219; CMO OCTAVIO THOMAZ DE AQUINO MOTUCA;524
3566692; RESIDENCIAL ALBERT EINSTEIN;524
2090767; PSF DEOLINDO WAGNER ITABERA;523
2798247; AMBULATORIO DE ESPECIALIDADES I;523
7417152; ESF SANTA TEREZINHA;522
2032880; UBS PINHAL DO MIRANDA COTA 95;522
2093081; USF ARAPONGAL REGISTRO;522
9968768; USF SAO FRANCISCO;522
2790556; HOSPITAL DE BASE DE BAURU;521
7987366; UBS CENTRAL CENTRO DE IMUNIZACAO;521
2038951; ESF JARDIM RIO BRANCO SAO VICENTE;521
5024749; PSF NOVO HORIZONTE NESTOR MARTINS DE CAMARGO CONCHAL SP;520
3615340; UBS JD SANTIAGO ANTENOR MAGNESI;520
6785247; UNIDADE BASICA DE SAUDE MIGUEL FRANCISCO MILAN BURCK;520
2023210; CENTRO DE SAUDE JOAQUIM EGIDIO;519
5860857; U B S NOVA CAPELA;519
2034220; CS DE PARANAPUA;519
2028514; USF JARDIM MUNIQUE;519
2039745; SERVICO DE ATENCAO ESPECIALIZADA SUMICO ONO ATIBAIA;517
3495922; UBS PARQUE DA REPRESA;517
5710367; UBS VALTER GATTI;517
2745933; UBS DR JOSE FLORIVALDO VANDERLEI CENTRO DE IMUNIZACAO;516
5547865; ESF PQ PRIMAVERA SILVANA MARIA FURLANETTO TIEZZI PONTES;515
6022197; USF JARDIM CRUZEIRO DO SUL EQUIPE II;515
2790742; CPP PROF NOE AZEVEDO DE BAURU;514
5349400; ESF DR JOSE JESUS VICTORIO RODRIGUES MONTE ALTO;514
3051293; PSF CENTRO VALENTIM BORDIGNON CONCHAL SP;513
6472141; ESF II DE NEVES PAULISTA;513
2751216; UBS MARCIA CRISTIANE DA SILVA DE OURO VERDE;513
3500551; ESF JARDIM CAJU;512
2072157; ESF DR VITAL DIAS PORTO DE MOCOCA MOCOCA;512
224979; UBS JORGE MALULY NETTO UMUARAMA II;510
2688220; UBS DA FAMILIA PARQUE ALVORADA CERQUILHO;510
2042207; USF AGROCHA REGISTRO;510
2750392; UNIDADE BASICA DE SAUDE EULINA RAMOS PASSOS SANTO EXPEDITO;510
5676959; SECRETARIA MUNICIPAL DE SAUDE DE SANTOS;510
2044366; UNIDADE DE SAUDE DA FAMILIA KYUSSUKE SASSAKI;509
2066947; UBS VILA BRASIL;509
3658481; USF VALLE VERDE;508
2746514; UBS CAPUTERA;508
2042525; UNIDADE BASICA DE SAUDE II ESTRELA DO NORTE;508
2052571; UBS PARQUE MINAS GERAIS;508
3056961; UNIDADE DE SAUDE DA FAMILIA MARIO DEDINI I PIRACICABA;508
9646337; UBS ESF DR MILTON CLOVIS COMINELI;507
9646949; UBS DR JURACY AZEVEDO CARVALHO;507
6361501; UNIDADE BASICA DE SAUDE MARIA CANDIDA SOARES;506
3056813; UNIDADE DE SAUDE DA FAMILIA ELDORADO II PIRACICABA;506
7566689; PAS JUNDIACANGA;504
2688050; ESF NILDA COLLI;504
2090678; CS III DE ILHABELA;504
6400124; USF JARDIM PADRE AUGUSTO SANI;504
2030659; CS DE PALMEIRA DOESTE;504
2028603; CS DE SANTA CLARA DOESTE;504
2748401; CSIII AMALIA GOTHARDO MANESCO SANTA MARIA DA SERRA;504
5026105; UBS MALVINA MACHADO WISNIEWSKI ESF VILA MACHADO;503
2716925; USF PALMITAL;502
5931606; USF CIDADE ARACY EQUIPE II;502
2688573; HOSPITAL GERAL DE VILA NOVA CACHOEIRINHA SAO PAULO;502
2023148; HOSPITAL SAMARITANO DE CAMPINAS;501
2038854; CENTRO DE SAUDE DE FLORIDA PAULISTA;501
29661; UNIDADE BASICA DE SAUDE MARGARIDA BRIGATE DOS SANTOS;501
5020158; ESF BICAO ALCIDES GARCIA MESQUITA JUNIOR;500
3003507; CENTRO DE DETENCAO PROVISORIA DE PIRACICABA;500
6532233; ESF JARDIM CAMBUCI DR CARLOS LEON SAMICO GUILLIOD;500
2052814; CS DE RIOLANDIA;500
2748681; USF DRA LUCIA MOCHO ROSA TOSI PIRASSUNUNGA;499
2751194; ESF JARDIM PRIMAVERA DR JOAO B DOS STOS ARAUJO;499
9255826; HOSPITAL E MATERNIDADE GUARULHOS;498
9020594; USF NOSSO TETO;498
2038250; CENTRO DE SAUDE DE CANITAR;497
2048884; UBS VILA SANTA MARIA ITAPEVA;497
2063379; USF DR LUIS GUILHERME ROCHA PEDREIRA;497
5974739; USF JARDIM CRUZEIRO DO SUL EQUIPE I;496
5246784; ESF APARECIDINHA;496
7620942; UNIDADE MISTA DE SAUDE JOSE AJONA FILHO;495
2040530; PSF JD ALVORADA;494
7905025; USF JARDIM INDAIA;494
2688395; ESF CASA DE JESUS;494
6900283; USF SANTA LUCIA III;493
6250998; UNIDADE SAUDE DA FAMILIA SANTA ROSA I PIRACICABA;493
9234365; PSF TEIXEIRA;493
2750902; ESF PARQUE DOS PINHEIROS;492
7956258; UBS VER ANTONIO ARQUIDEU ZIBORDI JD VITORIA ESPINHAL SP;492
9758623; CONSULTORIO MUNICIPAL DR JOAO CARLOS BOTELHO DE MIRANDA;492
2047233; USF DR EDGAR PINTO VALLADA GRAMADINHO;491
5499712; USF ADAO FERNANDES DE SOUZA;491
2087057; HOSPITAL DOS FORNECEDORES DE CANA DE PIRACICABA;491
3956156; USF JARDIM PEABIRU BOTUCATU;490
2090511; PSF VILA NOSSA SENHORA DE FATIMA FARTURA;490
8015422; CENTRO DE DETENCAO PROVISORIA DE SANTO ANDRE;490
7976836; USF GUACUANO;489
2070855; UBS III DE BRAUNA;488
5659523; UBS AMERICO POSSARI JARDIM PARAISO FERNANDOPOLIS;488
2053349; USF LACIO;488
2088088; UBS MARTIM FRANCISCO MOGI MIRIM;488
2751100; ESF VILA TEREZA JOSE VERISSIMO DE SOUZA NETO;488
3883213; ESF OZIL JOAQUIM REZENDE JALES;487
2059932; UNIDADE DE SAUDE DA FAMILIA NOEL SILVA SANTOS;487
2059258; ESF ELDORADO THEREZINHA MARIA DOS SANTOS CASTILHO PIRAJU;486
9700609; VIGILANCIA EPIDEMIOLOGICA DE JANDIRA;485
2718952; ESF JARDIM JOSELY;484
5905206; PROGRAMA SAUDE DA FAMILIA JOAQUIM AGUIAR;484
3681289; UNIDADE DE SAUDE DA FAMILIA IAA PIRACICABA;483
7537492; UNIDADE DE SAUDE DA FAMILIA SANTANA PIRACICABA;483
8002959; UNIDADE BASICA DE SAUDE III DE LUIZIANIA;482
7507771; USF EUCALIPTOS;482
2790270; CENTRO DE SAUDE III DE PONGAI;482
2061392; USF ABAITINGA SAO MIGUEL ARCANJO;482
6868339; USF SANTA MARIA BOTUCATU;481
9237062; UNIDADE DE SAUDE DA FAMILIA FARMACEUTICA NAIR RAMOS ERVAS;481
2041081; UBS JOAO NESPOLO;480
2067153; UBSF SEITE WATANABE NOVA CAPAO BONITO CAPAO BONITO;480
2791943; UBS II DE PRESIDENTE ALVES;480
9180; UBS BONSUCESSO;480
2035189; USF AEROPORTO;479
3198294; CENTRO DE SAUDE II DE SANTO ANTONIO DO ARACANGUA;479
5420938; HOSP MUN CARMEN PRUDENTE;479
2071878; CS III DR ROMEU BUENO DE AGUIAR;478
9905138; ESF CENTRO;478
7080441; UBS CALCAREA FLORINDA DA SILVA ZAMBELLI;477
9293418; UNIDADE BASICA DE SAUDE DR EDIMAR BIAZIBETI;477
6409458; US GILBERTO AJJAR MONTERREY;477
2073544; ESF JOAO GONCALVES;476
2022389; E S F DR HUGO TURCHETO;476
3056848; UNIDADE DE SAUDE DA FAMILIA CHAPADAO II SOL NASCENTE;476
2083256; HOSPITAL SANTANA;475
2022354; E S F DR ULISSES DE CARVALHO;474
2041987; UNIDADE DE PSF I SUL ILHA COMPRIDA;474
7210167; USF CHAPARRAL;474
2071207; UBS JARDIM BURITI;474
3025284; PROGRAMA SAUDE DA FAMILIA RENOVACAO AREIOPOLIS;473
9612599; ESF JOAO BATISTA RODRIGUES JOAO CARLOTA;473
2024543; ESF V KM 4;472
6713424; UBS VERA LUCIA SOARES DOMINGUES LAURINDO ESF PINHEIRAL;472
2716909; USF JULIETA;472
9010971; USAFA ALOHA;472
2081377; SANTA CASA DE VOTUPORANGA;472
2092786; CS DE ALVARO CARVALHO;471
6036252; UBS SANTA ELISA;471
2022311; UBS 4 DOMINGOS GRANGHELLI ROSEIRA;471
2093413; E S F DR EDSON GIANNETTO JD CARLOS CASSETARI J BONIFACIO;471
2039125; CENTRO DE SAUDE II DE NHANDEARA;471
2092832; UNIDADE DE SAUDE DA FAMILIA DE FERNAO;470
2747596; PSF JARDIM ICARAI IBATE;470
9436685; UNIDADE DE PSF IV DORALICE RIBEIRO BUZZATO;470
5860490; HOSPITAL UNIVERSITARIO DE MARILIA;470
9999949; USF JARDIM MARACA;470
3057003; UNIDADE DE SAUDE DA FAMILIA MARIO DEDINI II PIRACICABA;470
6960758; USF DR MANOEL DE ARAUJO FELZENER VILA RICA;470
2688581; HOSPITAL GERIATRICO E DE CONVALESCENTES D PEDRO II;470
2033046; UBS NELSON RODRIGUES;469
2081032; HOSPITAL UNIMED DE RIO CLARO;469
2028522; USF PRESIDENTE COLLOR;469
2754991; UBS DR ANTONIO LEAO TOCCI;468
2077264; CS DE SANTA RITA DOESTE;468
3738019; USF ZAVAGLIA;468
2022648; HOSPITAL IRMAOS PENTEADO E SANTA CASA DE CAMPINAS;467
6878687; HOSPITAL ESTADUAL DR ALBANO DA FRANCA ROCHA SOBRINHO;467
7565275; ESF SONIA MARIA DALMAZO SANCHEZ;467
2716208; CENTRO DE SAUDE DR UEBE REZECK;467
3000931; CENTRO DE DETENCAO PROVISORIA DE SAO JOSE DOS CAMPOS;467
7122217; UNIDADE ESF DR LUIZ SPINA;466
7585020; USF DO BAIRRO NOVA BARRETOS;466
2748428; CS BRAZILIANO POGGI JUMIRIM;465
2075652; UNIDADE DE SAUDE DA FAMILIA DO SABOO SAO ROQUE;465
9812741; UBS DR ADHEMAR MONTEIRO PACHECO UNIVERSITARIO;464
3051919; ESF JARDIM DAS NACOES;464
3510700; USF TRES LAGOS;464
7038364; USF NOVA CIDADE MATAO;464
2096609; UNIDADE BASICA DE SAUDE NOVO HORIZONTE PIRACICABA;464
915939; ESF BONSUCESSO DR PLINIO APPARECIDO MONACO;464
4046870; ESF VILA MARIANA;463
2751496; UNIDADE DO PSF III CONJUNTO HABITACIONAL SAO JOSE BURI SP;463
2041898; UNIDADE DE ESF VILA NOVA JUQUIA;463
2773317; PRO HIPER;463
2041138; UBS II VICENTINOPOLIS SANTO ANTONIO DO ARACANGUA;463
7658389; USF FLORIDA;462
298085; UBS IV JARDIM DAS ACACIAS;460
2022621; MATERNIDADE DE CAMPINAS;459
3057062; UNIDADE DE SAUDE DA FAMILIA SAO FRANCISCO PIRACICABA;459
2073595; UBSF III TANCREDO NEVES BREJO ALEGRE;458
3056805; UNIDADE DE SAUDE DA FAMILIA ELDORADO I PIRACICABA;458
9491252; DR RUBENS SAVASTANO HOSPITAL REGIONAL DE SAO JOSE DOS CAMPOS;458
7837593; ESTRATEGIA SAUDE DA FAMILIA ROCIO CENTRAL;457
9888659; UNIDADE MOVEL ODONTOMOVEL 01 ITAPETININGA;457
2078767; HOSPITAL PITANGUEIRAS;457
3003957; USF TABOAO LAMBARI;457
6699529; POSTO DE SAUDE NOSSA SENHORA DA GLORIA E S F 1;457
2050765; CENTRO DE SAUDE TRES IRMAOS;457
7525079; UBS ALVORADA JOAO LELLIS ESF V;456
9941452; PSF 21 VIRGINIA ALFREDO VAZ PEDROSO;456
7978685; UNIDADE BASICA DE SAUDE;456
8016550; CENTRO DE DETENCAO PROVISORIA DE GUARULHOS II;455
3002659; PSF JARDIM AMERICA IBATE;455
6985890; UNIDADE DE SAUDE CAPUTERA AMARELA VELHA;455
8052; HOSPITAL REGIONAL DR VIVALDO MARTINS SIMOES OSASCO;455
2059517; USF BAIRRO DOS GODINHOS;455
2688433; COMPLEXO HOSPITALAR SANTA CASA BRAGANCA PAULISTA;453
2059088; UNIDADE DE SAUDE DA FAMILIA FRANCISCO DOS ANJOS;453
4048695; UBS LAURO BORGES;452
2765802; USF JARAGUA;452
4047605; CENTRO DE SAUDE III CANDIDO RODRIGUES;451
2024217; UNIDADE DE SAUDE DA FAMILIA JARDIM ELOYNA PINDAMONHANGABA;451
7620969; UNIDADE BASICA DE SAUDE JOAO ANIBAL;450
3681238; UNIDADE DE SAUDE DA FAMILIA SERRA VERDE PIRACICABA;450
2748657; EAP PORTO ALEGRE;449
2050439; USF PALMEIRAS;449
2751275; UNIDADE BASICA DE SAUDE DA SAUDE DA FAMILIA DE EMILIANOPOLIS;448
2079410; COMPLEXO HOSPITALAR PADRE BENTO DE GUARULHOS;448
2751178; ESF JARDIM UNIVERSITARIO DR EVANDRO DE CARVALHO CAMERA;448
2716895; USF JANIO QUADROS;447
3057046; UNIDADE DE SAUDE DA FAMILIA JARDIM ORIENTE PIRACICABA;447
3057089; UNIDADE DE SAUDE DA FAMILIA B DO LENHEIRO II PIRACICABA;447
2032457; ESF SAUDADE;446
2028417; CS DE OSCAR BRESSANE PSF;446
7095236; ESF PONTE ALTA;445
100250; CENTRAL DE ABASTECIMENTO MUNICIPAL DA REDE DE FRIO DIADEMA;445
5890977; ESF MANUEL DE SOUZA ALVES;445
7098685; USF JOSE ANTONIO TARIFA CECAP;445
3003531; UBS LAZARA DALVA G TIMONI DE SANTA GERTRUDES;443
5585031; UNIDADE BASICA DE SAUDE EDSON GERALDO ZAMPOLO TAMBAU;443
2773031; UBS DA FAMILIA NOVA CERQUILHO CERQUILHO;442
7805675; UNIDADE BASICA DE SAUDE MARIA JOSE DE MENDONCA;442
2040948; CENTRO DE SAUDE III BOA ESPERANCA DO SUL;441
2096366; CENTRO DE SAUDE II DR JOSE DE FELIPE E S PINHAL SP;441
3421910; USF JARDIM MARILIA;441
3056821; UNIDADE DE SAUDE DA FAMILIA CHAPADAO I PIRACICABA;441
3057097; UNIDADE DE SAUDE DA FAMILIA TATUAPE I PIRACICABA;441
6903401; PSF DR SEBASTIAO JOSE RODRIGUES SAO JOAO DA BOA VISTA;441
2751577; UBS DA FAMILIA PARQUE DAS ARVORES CERQUILHO;440
3057100; UNIDADE DE SAUDE DA FAMILIA TATUAPE II PIRACICABA;440
105767; HOSPITAL DE CAMPANHA COVID 19 HOSPITAL ANCHIETA;440
7418078; USF JARDIM BRASILIA;439
2079887; HOSPITAL CRUZEIRO DO SUL;439
2078465; REAL SOCIEDADE PORTUGUESA DE BENEFICENCIA;438
2041367; UBS JOAO VICTORINO FERREIRA;438
3689034; ESF VILA PALMIRA;438
2070286; UBS JOAO PAULO II VALPARAISO;438
9314679; UBS 10 MANOEL SANCHES GRANEIRO COLINAS BIRIGUI;437
5271304; UNID PROGRAMA SAUDE FAMILIA BACURITI VILA SIMOES CAFELANDIA;437
5673666; USF MORRO JOSE MENINO;437
2086824; CENTRO DE SAUDE II DR CARLOS ALBERTO CAMARA LEAL OLIVEIRA;437
6412556; ESF VILA CLEMENTINA;437
2031493; USF ANTONIO SOARES;436
3681254; UNIDADE DE SAUDE DA FAMILIA JARDIM ASTURIAS PIRACICABA;436
5935857; HOSPITAL MUNICIPAL DE EMERGENCIAS ALBERT SABIN;436
2060450; POSTO DE SAUDE DO CERRADO ITARARE SP;435
3018423; PENITENCIARIA DR JOSE AUGUSTO CESAR SALGADO IRT;435
2704900; HOSPITAL UNIVERSITARIO SAO FRANCISCO NA PROV DE DEUS;434
6190332; UBS CIRCA FERREIRA SOARES MATTOS;434
7540213; UBS JD NOVA EUROPA;434
3458067; UBS CECAP;434
2044803; UNIDADE BASICA DE SAUDE VILA CRISTINA PIRACICABA;434
2042223; UBS REGISTRO B REGISTRO;434
6304982; UNIDADE BASICA DE SAUDE MARIO MODOLO;433
7527934; UNIDADE DE SAUDE DA FAMILIA MONTE LIBANO I PIRACICABA;433
2038064; UBS DE SAO JOAO DAS DUAS PONTES;433
3018431; CPP DR EDGARD MAGALHAES NORONHA DE TREMEMBE;432
7628587; ESF BELA VISTA;431
7321708; USF SAO ROQUE PSF;431
2075946; UBS JOAO ARANHA ARISTOTELES COSTA;431
6518656; USF ADELAIDE CARDOSO NIERI PEDREIRA;431
9436588; UNIDADE DE PSF V PIERFILIPPO MAGOZZI;430
77453; CARRETA DA SAUDE;430
